,year,country,5G,Cable Terrestrial,Commercial partnership,Data centre,Facial recognition,Investment or joint venture,Investor,Manufacturing facility,MoU-agreement,Overseas Office,R&D lab,Research partnership,Satellite calibration centre,Smart cities,Subsidiary,Surveillance equipment,Telecommunications or ICT,Training,Artificial Intelligence,Biotech,Chinese state loan,Surveillance,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2smgovfilcap,v2smgovfilcap_ord,v2smgovfilprc,v2smgovfilprc_ord,v2smgovshutcap,v2smgovshutcap_ord,v2smgovshut,v2smgovsm_ord,v2smgovsmmon,v2smgovsmmon_ord,v2smgovsmcenprc,v2smgovsmcenprc_ord,v2smarrest,v2smarrest_ord,e_fh_cl,e_fh_pr,e_fh_rol,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_autoc,e_democ,e_p_polity,e_gdp,force_count,peaceful_count,intervention_count
989,2017,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694,0.527,0.454,-0.262,2.0,2.212,4.0,-0.75,2.0,1.957,4.0,1.367,3.0,1.819,4.0,2.181,3.0,3.0,3.0,8.0,0.793,0.52,-0.371,1.0,8.0,7.0,5124.548,0.0,0.0,0.0
990,2017,GH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742,0.631,0.387,1.347,3.0,1.664,4.0,-0.116,3.0,1.336,4.0,1.108,3.0,1.946,4.0,1.574,3.0,2.0,1.0,11.0,-0.229,-0.162,0.092,0.0,8.0,8.0,15660.306,1.0,38.0,6.0
991,2017,GR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858,0.759,0.614,0.271,2.0,1.085,3.0,-0.119,3.0,1.794,4.0,1.139,3.0,1.681,4.0,2.445,3.0,2.0,2.0,11.0,-0.086,0.27,-0.074,0.0,10.0,10.0,27701.304,0.0,0.0,0.0
992,2017,GT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.465,0.368,-0.959,1.0,1.495,4.0,-1.317,1.0,1.026,4.0,0.308,3.0,2.15,4.0,1.445,3.0,4.0,4.0,7.0,-0.767,-0.663,-0.651,1.0,9.0,8.0,12282.007,0.0,0.0,0.0
993,2017,GY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.472,0.415,-0.639,1.0,1.403,4.0,-0.231,3.0,1.714,4.0,-0.24,2.0,0.92,4.0,1.215,2.0,3.0,2.0,8.0,-0.508,-0.272,-0.043,1.0,8.0,7.0,866.756,0.0,0.0,0.0
995,2017,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.443,0.388,0.452,2.0,1.145,4.0,-0.019,3.0,1.838,4.0,1.426,3.0,1.099,4.0,2.068,3.0,2.0,3.0,10.0,0.119,0.523,0.807,0.0,10.0,10.0,25291.881,0.0,0.0,0.0
996,2017,ID,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.635,0.492,0.425,1.352,3.0,-0.132,3.0,-0.476,2.0,0.726,4.0,0.018,3.0,0.044,3.0,1.104,2.0,4.0,2.0,5.0,-0.281,0.014,-0.498,0.0,9.0,9.0,276306.306,5.0,154.0,43.0
997,2017,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.825,0.645,-0.71,1.0,2.391,4.0,-2.848,0.0,1.758,4.0,1.207,3.0,2.083,4.0,1.199,2.0,1.0,1.0,14.0,1.566,1.299,1.002,0.0,10.0,10.0,35006.642,0.0,0.0,0.0
998,2017,IL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,0.629,0.455,-0.232,2.0,0.4,3.0,-0.438,2.0,0.831,4.0,-1.052,2.0,0.4,4.0,1.335,3.0,3.0,1.0,11.0,0.822,1.381,-0.888,1.0,7.0,6.0,33613.837,1.0,274.0,14.0
999,2017,IN,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.49,0.376,0.3,0.861,2.0,-1.048,2.0,1.57,4.0,-0.977,3.0,-0.554,2.0,-0.583,3.0,-0.538,1.0,3.0,2.0,9.0,-0.267,0.069,-0.765,0.0,9.0,9.0,889617.025,21.0,9506.0,631.0
1000,2017,IQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.244,0.234,1.426,3.0,0.257,3.0,0.192,3.0,-1.093,3.0,-0.092,2.0,0.047,3.0,-0.131,2.0,6.0,5.0,0.0,-1.416,-1.201,-2.307,0.0,6.0,6.0,40362.517,1.0,38.0,1.0
1001,2017,IR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.151,0.058,0.968,3.0,-2.079,1.0,0.53,4.0,-0.976,1.0,-1.321,1.0,-1.826,2.0,-1.728,1.0,6.0,6.0,3.0,-0.817,-0.199,-0.934,7.0,0.0,-7.0,94263.631,4.0,2317.0,47.0
1003,2017,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.867,0.796,0.689,-1.14,1.0,1.569,4.0,-0.981,2.0,1.564,4.0,1.983,4.0,1.976,4.0,2.584,3.0,1.0,1.0,12.0,0.204,0.523,0.307,0.0,10.0,10.0,216585.604,0.0,0.0,0.0
1004,2017,JM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.816,0.704,0.56,-2.562,0.0,2.148,4.0,-3.162,0.0,1.643,4.0,0.626,3.0,1.854,4.0,1.328,3.0,3.0,2.0,8.0,-0.199,0.592,0.309,0.0,9.0,9.0,2266.792,0.0,0.0,0.0
1005,2017,JP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.831,0.748,0.546,0.859,2.0,1.45,4.0,-0.39,2.0,1.813,4.0,1.624,4.0,1.711,4.0,2.243,3.0,1.0,1.0,15.0,1.518,1.612,1.112,0.0,10.0,10.0,522168.867,0.0,0.0,0.0
1006,2017,KE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.483,0.384,0.344,0.269,2.0,0.855,3.0,0.015,3.0,1.355,4.0,-0.13,2.0,0.772,4.0,0.634,2.0,4.0,4.0,5.0,-0.954,-0.356,-1.132,0.0,9.0,9.0,17083.049,19.0,186.0,31.0
1007,2017,KG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447,0.313,0.269,-1.334,1.0,-0.096,3.0,0.72,4.0,0.964,4.0,0.416,3.0,0.419,4.0,1.221,2.0,5.0,5.0,4.0,-1.049,-0.715,-0.375,0.0,8.0,8.0,3101.247,0.0,0.0,0.0
1008,2017,KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.078,0.147,-1.075,1.0,-1.393,1.0,-1.699,1.0,0.92,4.0,-0.117,2.0,-1.287,2.0,-1.214,1.0,5.0,6.0,3.0,-1.298,-0.655,0.091,4.0,0.0,-4.0,6605.524,0.0,80.0,15.0
1009,2017,KR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.862,0.805,0.601,1.49,3.0,1.428,4.0,0.077,3.0,1.957,4.0,1.69,4.0,1.709,4.0,2.455,3.0,2.0,2.0,13.0,0.476,1.069,0.386,0.0,8.0,8.0,216873.412,0.0,0.0,0.0
1010,2017,KW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.302,0.102,1.739,3.0,-0.559,2.0,1.327,4.0,0.863,4.0,-1.053,2.0,-1.304,2.0,-0.343,1.0,5.0,5.0,7.0,-0.336,-0.178,-0.046,7.0,0.0,-7.0,20179.874,0.0,4.0,0.0
1011,2017,KZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.239,0.115,0.073,2.018,3.0,-1.818,1.0,1.614,4.0,-1.694,2.0,-1.608,1.0,-1.544,2.0,-0.952,1.0,5.0,7.0,4.0,-0.818,-0.028,0.029,6.0,0.0,-6.0,43526.871,0.0,0.0,0.0
1012,2017,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.089,0.106,-1.335,1.0,-0.83,2.0,-1.442,1.0,0.588,4.0,-1.246,1.0,-1.147,2.0,-1.707,1.0,6.0,7.0,2.0,-0.938,-0.374,0.397,7.0,0.0,-7.0,4361.441,0.0,2.0,0.0
1013,2017,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479,0.299,0.283,1.446,3.0,0.214,3.0,0.746,4.0,-0.444,3.0,-0.882,2.0,-0.881,3.0,-0.764,1.0,4.0,6.0,5.0,-1.009,-0.423,-1.628,0.0,6.0,6.0,8119.23,0.0,388.0,4.0
1014,2017,LK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592,0.44,0.374,1.461,3.0,0.144,3.0,0.815,4.0,1.386,4.0,0.418,3.0,0.101,3.0,0.525,2.0,4.0,3.0,7.0,-0.46,-0.139,-0.071,1.0,7.0,6.0,27500.964,1.0,333.0,17.0
1015,2017,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.383,0.325,-1.255,1.0,1.279,4.0,-1.221,1.0,1.176,4.0,0.267,3.0,0.109,3.0,0.357,2.0,3.0,3.0,9.0,-0.035,-0.885,-0.187,1.0,9.0,8.0,678.309,0.0,0.0,0.0
1016,2017,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819,0.733,0.606,-0.629,1.0,2.123,4.0,-2.072,0.0,1.811,4.0,1.603,4.0,2.052,4.0,2.481,3.0,2.0,2.0,12.0,0.531,0.9,0.462,0.0,8.0,8.0,5357.217,0.0,0.0,0.0
1017,2017,LY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.169,0.171,-2.026,1.0,1.206,4.0,-1.385,1.0,-0.042,4.0,0.638,3.0,0.219,3.0,0.247,2.0,6.0,7.0,0.0,-1.543,-1.578,-2.362,-77.0,-77.0,-77.0,7263.805,0.0,126.0,2.0
1018,2017,MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.243,0.166,1.012,3.0,-0.686,2.0,0.22,3.0,-0.833,3.0,-0.831,2.0,-0.603,3.0,-1.072,1.0,5.0,5.0,6.0,-0.174,-0.279,-0.374,5.0,1.0,-4.0,29308.293,6.0,116.0,16.0
1019,2017,MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.264,0.31,-1.261,1.0,1.138,4.0,-0.191,3.0,0.534,4.0,0.607,3.0,1.024,4.0,0.109,2.0,4.0,3.0,6.0,-1.055,-1.171,-0.301,0.0,6.0,6.0,3542.913,0.0,13.0,1.0
1020,2017,ML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.333,0.327,0.417,2.0,0.191,3.0,1.462,4.0,-1.148,2.0,-0.266,2.0,-0.635,3.0,-0.843,1.0,4.0,5.0,6.0,-0.644,-0.939,-1.907,1.0,6.0,5.0,4387.634,1.0,17.0,4.0
1021,2017,MM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.411,0.241,0.256,1.375,3.0,-0.304,3.0,1.171,4.0,-0.547,3.0,-0.287,2.0,-0.131,3.0,-1.409,1.0,5.0,5.0,1.0,-0.572,-1.066,-1.085,0.0,8.0,8.0,30475.627,0.0,207.0,6.0
1022,2017,MN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.531,0.379,0.807,2.0,1.103,4.0,-1.451,1.0,1.625,4.0,1.214,3.0,0.913,4.0,1.548,3.0,2.0,1.0,12.0,-0.448,-0.255,0.789,0.0,10.0,10.0,2952.937,0.0,0.0,0.0
1023,2017,MR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.139,0.176,0.266,2.0,0.791,3.0,1.974,4.0,0.66,4.0,-1.537,1.0,-0.226,3.0,-1.308,1.0,5.0,6.0,4.0,-0.748,-0.764,-0.627,2.0,0.0,-2.0,1632.784,4.0,36.0,9.0
1025,2017,MU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761,0.648,0.497,0.627,2.0,0.959,3.0,0.072,3.0,1.697,4.0,-1.374,1.0,-0.042,3.0,0.03,2.0,2.0,1.0,13.0,0.187,0.999,0.971,0.0,10.0,10.0,3231.741,0.0,0.0,0.0
1027,2017,MW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.544,0.453,0.351,-0.984,1.0,1.28,4.0,-0.753,2.0,0.715,4.0,-0.472,2.0,0.772,4.0,0.498,2.0,3.0,3.0,9.0,-0.667,-0.698,-0.251,0.0,6.0,6.0,2403.249,0.0,12.0,3.0
1028,2017,MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.626,0.428,0.401,0.108,2.0,1.783,4.0,-1.163,1.0,1.79,4.0,1.023,3.0,1.992,4.0,1.731,3.0,3.0,3.0,6.0,-0.933,-0.032,-0.797,0.0,8.0,8.0,219230.045,0.0,0.0,0.0
1029,2017,MY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.32,0.201,0.215,0.975,3.0,-0.18,3.0,1.029,4.0,0.295,4.0,-1.168,1.0,-0.371,3.0,-0.939,1.0,4.0,4.0,5.0,0.021,0.824,0.116,1.0,6.0,5.0,82656.603,0.0,0.0,0.0
1030,2017,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.424,0.344,0.489,2.0,-1.246,2.0,0.951,4.0,-0.587,3.0,-0.122,2.0,-0.549,3.0,-0.959,1.0,4.0,4.0,6.0,-0.666,-0.732,-1.266,1.0,6.0,5.0,2559.498,0.0,5.0,3.0
1031,2017,NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.563,0.399,0.377,-0.116,2.0,-0.816,2.0,-1.044,1.0,1.015,4.0,-0.822,2.0,0.65,4.0,-1.115,1.0,5.0,3.0,4.0,-1.078,-1.02,-1.999,1.0,8.0,7.0,86479.091,9.0,457.0,16.0
1032,2017,NI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.104,0.168,0.586,2.0,-1.701,1.0,-1.222,1.0,-1.055,3.0,0.588,3.0,-1.131,2.0,0.448,2.0,4.0,5.0,6.0,-0.876,-0.632,-0.049,1.0,7.0,6.0,3414.546,0.0,0.0,0.0
1033,2017,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.874,0.831,0.632,-0.037,2.0,1.906,4.0,-1.265,1.0,1.357,4.0,1.761,4.0,2.151,4.0,2.059,3.0,1.0,1.0,15.0,1.784,1.846,0.921,0.0,10.0,10.0,87486.698,0.0,0.0,0.0
1034,2017,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.862,0.646,-0.519,1.0,2.383,4.0,-0.893,2.0,1.576,4.0,2.073,4.0,2.016,4.0,2.629,3.0,1.0,1.0,16.0,2.233,1.977,1.17,0.0,10.0,10.0,32309.101,0.0,0.0,0.0
1035,2017,NP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.667,0.56,0.45,0.241,2.0,-0.657,2.0,-0.339,3.0,-0.289,3.0,-0.198,2.0,-1.159,2.0,-0.913,1.0,4.0,3.0,6.0,-0.746,-0.894,-0.611,0.0,6.0,6.0,7574.914,1.0,239.0,16.0
1036,2017,NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891,0.838,0.702,0.704,2.0,2.363,4.0,0.7,4.0,1.74,4.0,2.064,4.0,1.516,4.0,2.483,3.0,1.0,1.0,15.0,2.237,1.761,1.595,0.0,10.0,10.0,18670.458,0.0,0.0,0.0
1037,2017,OM,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.138,0.126,1.601,3.0,-2.094,1.0,1.236,4.0,-0.576,3.0,-1.988,1.0,-1.313,2.0,-1.693,1.0,5.0,6.0,4.0,0.243,0.19,0.754,8.0,0.0,-8.0,11536.284,0.0,0.0,0.0
1038,2017,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739,0.56,0.471,0.369,2.0,1.378,4.0,-0.738,2.0,1.76,4.0,1.473,3.0,0.979,4.0,2.002,3.0,2.0,2.0,10.0,-0.591,0.058,0.39,0.0,9.0,9.0,10261.916,0.0,0.0,0.0
1039,2017,PE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.671,0.548,-0.092,2.0,1.865,4.0,-0.397,2.0,1.401,4.0,2.075,4.0,1.511,4.0,2.168,3.0,3.0,2.0,8.0,-0.54,-0.176,-0.26,0.0,9.0,9.0,35954.927,0.0,0.0,0.0
1040,2017,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.333,0.259,-1.564,1.0,1.287,4.0,-1.489,1.0,1.009,4.0,0.623,3.0,0.874,4.0,0.981,2.0,3.0,3.0,7.0,-0.895,-0.665,-0.698,0.0,5.0,5.0,3564.232,0.0,0.0,0.0
1041,2017,PH,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506,0.346,0.34,-0.83,1.0,0.472,3.0,-0.755,2.0,-0.206,3.0,-1.336,1.0,0.256,3.0,-0.175,2.0,3.0,3.0,3.0,-0.484,-0.001,-1.185,0.0,8.0,8.0,79984.287,0.0,383.0,8.0
1042,2017,PK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.419,0.272,0.264,0.452,2.0,-0.629,2.0,1.615,4.0,-1.046,4.0,-1.036,2.0,-0.491,3.0,0.737,2.0,5.0,4.0,5.0,-0.777,-0.597,-2.406,0.0,7.0,7.0,98835.813,2.0,3790.0,51.0
1043,2017,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.552,0.453,-0.797,1.0,2.264,4.0,-0.989,2.0,1.835,4.0,1.08,3.0,1.119,4.0,1.451,3.0,2.0,1.0,11.0,0.731,0.583,0.518,0.0,10.0,10.0,104113.176,0.0,0.0,0.0
1044,2017,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904,0.855,0.647,-0.643,1.0,1.67,4.0,-0.881,2.0,1.928,4.0,2.054,4.0,2.33,4.0,2.508,3.0,1.0,1.0,15.0,0.854,1.326,1.119,0.0,10.0,10.0,30243.47,0.0,0.0,0.0
1045,2017,QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.091,0.023,2.19,3.0,-1.674,1.0,1.844,4.0,-0.608,3.0,-2.82,0.0,-1.429,2.0,-1.966,0.0,5.0,6.0,4.0,0.729,0.737,0.661,10.0,0.0,-10.0,24095.227,0.0,0.0,0.0
1046,2017,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.533,0.451,-0.701,1.0,1.642,4.0,-1.425,1.0,1.013,4.0,1.017,3.0,1.143,4.0,2.477,3.0,2.0,2.0,12.0,-0.115,-0.058,0.056,0.0,9.0,9.0,38531.388,0.0,0.0,0.0
1047,2017,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.378,0.296,0.252,-0.369,2.0,0.626,3.0,-0.997,2.0,1.306,4.0,-0.25,2.0,0.449,4.0,0.827,2.0,2.0,3.0,9.0,-0.412,0.101,0.087,1.0,9.0,8.0,10049.228,0.0,0.0,0.0
1048,2017,RU,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.267,0.11,0.156,1.302,3.0,-0.502,2.0,0.137,3.0,-0.111,4.0,-1.555,1.0,-0.879,3.0,-1.244,1.0,6.0,7.0,2.0,-0.894,-0.153,-0.641,1.0,5.0,4.0,383205.774,0.0,0.0,0.0
1049,2017,RW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.124,0.203,1.45,3.0,-1.566,1.0,0.357,4.0,0.851,3.0,-1.792,1.0,-1.419,2.0,-1.303,1.0,6.0,6.0,2.0,0.632,0.21,0.088,3.0,0.0,-3.0,2693.563,0.0,0.0,0.0
1050,2017,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016,0.044,0.023,2.401,3.0,-2.693,0.0,1.336,4.0,-1.512,2.0,-3.431,0.0,-1.299,2.0,-1.977,0.0,7.0,7.0,2.0,0.359,0.255,-0.638,10.0,0.0,-10.0,121250.96,1.0,1.0,1.0
1051,2017,SB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.463,0.34,-3.057,0.0,1.845,4.0,-2.096,0.0,1.16,4.0,1.163,3.0,1.246,4.0,1.672,3.0,2.0,3.0,9.0,0.102,-1.012,0.199,1.0,9.0,8.0,165.154,0.0,0.0,0.0
1052,2017,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.105,0.099,0.477,2.0,-2.942,0.0,-0.322,3.0,-1.969,1.0,-1.782,1.0,-1.441,2.0,-1.099,1.0,7.0,7.0,0.0,-1.545,-1.452,-1.977,4.0,0.0,-4.0,21983.902,18.0,97.0,30.0
